split,class,label,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,wc00_x,wc00_y,wc01_x,wc01_y,wc02_x,wc02_y,wc03_x,wc03_y,wc04_x,wc04_y,wc05_x,wc05_y,wc06_x,wc06_y,wc07_x,wc07_y,wc08_x,wc08_y,wc09_x,wc09_y,wc10_x,wc10_y,wc11_x,wc11_y,wc12_x,wc12_y,wc13_x,wc13_y,wc14_x,wc14_y,wc15_x,wc15_y,wc16_x,wc16_y,wc17_x,wc17_y,wc18_x,wc18_y,wc19_x,wc19_y,wc20_x,wc20_y,fb_x,fb_y,fb_w,fb_h,hand_detected,fb_detected,H00,H01,H02,H10,H11,H12,H20,H21,neck_cos,neck_sin,neck_len_norm,fret_thumb,fret_index,fret_mid,fret_ring,fret_pinky,str_thumb,str_index,str_mid,str_ring,str_pinky,inlay_fret3,inlay_fret5,inlay_fret7,inlay_fret9,inlay_fret12,H_valid,bund_det_rate
train,C,2,0.4795208,0.85662925,3.425496e-07,0.4466834,0.74599105,-0.011810571,0.41222832,0.6630597,-0.04229852,0.40086922,0.5907141,-0.07488178,0.3809269,0.5317571,-0.1038454,0.31503984,0.72326106,-0.08665822,0.25814614,0.68283767,-0.14353885,0.27956945,0.6392674,-0.16437382,0.31476837,0.64954126,-0.16638006,0.32398993,0.78665483,-0.10438825,0.3765048,0.64282894,-0.15743896,0.4372657,0.60190254,-0.15571547,0.46505943,0.618698,-0.14403757,0.36661315,0.83786845,-0.12282126,0.43697217,0.6890229,-0.17501214,0.4915712,0.6395751,-0.15796252,0.50736976,0.6540794,-0.13392295,0.41786155,0.86604655,-0.14121147,0.463425,0.7395371,-0.17309615,0.49057865,0.70139724,-0.15567644,0.49333704,0.7191128,-0.13385528,0.0,0.0,-0.19254161,-0.6487257,-0.3945686,-1.1349925,-0.46117252,-1.55919,-0.578104,-1.9048836,-0.96443194,-0.7820027,-1.2980275,-1.0190247,-1.1724122,-1.2744985,-0.9660237,-1.2142578,-0.9119533,-0.41029412,-0.60403293,-1.2536154,-0.24776225,-1.4935868,-0.084794044,-1.3951068,-0.66203254,-0.11000371,-0.24948332,-0.9827577,0.070657305,-1.2726941,0.163292,-1.1876485,-0.3615382,0.05521819,-0.09437744,-0.6865682,0.06483758,-0.9102009,0.08101133,-0.80632585,0.0,0.32024083,1.0,0.67975914,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.03374104,-37.68874,3.8283554e-20,-0.0,1.0,0.0,0.799338,0.25,0.20833333,0.33333334,0.375,0.33333334,0.31116357,0.4844369,0.4390631,0.49111298,0.58678424,0.3977,0.3072,0.3487,0.2718,0.3357,1.0,0.0
train,C,2,0.51582104,0.8437259,1.5397303e-07,0.4787947,0.741296,-0.012562519,0.44301653,0.6583755,-0.04508503,0.43033773,0.5790224,-0.08001233,0.40791258,0.5118768,-0.11123356,0.34671867,0.7150057,-0.08409306,0.28843886,0.6658087,-0.14015116,0.32060662,0.61280215,-0.1601195,0.36555806,0.6139841,-0.16160174,0.36036295,0.77394795,-0.10162161,0.40556884,0.6211157,-0.15561707,0.46849012,0.58294135,-0.1536039,0.49595284,0.60725164,-0.14134987,0.40630984,0.81891716,-0.12009511,0.47444814,0.6667867,-0.17230965,0.5230781,0.6253887,-0.15551522,0.5344522,0.6495074,-0.13200665,0.45839152,0.84317315,-0.1384729,0.50593823,0.7133939,-0.16758654,0.5346448,0.6866859,-0.14743593,0.5377267,0.7159352,-0.12427209,0.0,0.0,-0.21729067,-0.60111433,-0.42725635,-1.0877367,-0.50166243,-1.5534238,-0.6332653,-1.9474704,-0.99238443,-0.75540006,-1.334402,-1.0441148,-1.145624,-1.3551859,-0.8818247,-1.3482496,-0.9123124,-0.40949494,-0.6470197,-1.3063976,-0.2777635,-1.5304253,-0.11659734,-1.3877593,-0.6426711,-0.14559129,-0.24279858,-1.0383755,0.04258827,-1.2813213,0.109337755,-1.1397796,-0.33702758,-0.0032439744,-0.057997674,-0.7648588,0.11046793,-0.9215959,0.1285543,-0.7499454,0.0,0.31708714,1.0,0.6829128,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.033585224,-37.145256,2.8712664e-20,-0.0,1.0,0.0,0.799338,0.29166666,0.25,0.375,0.375,0.375,0.28523356,0.43475085,0.42489243,0.4867682,0.5840394,0.412,0.2395,0.2481,0.4527,0.3259,1.0,0.0
train,C,2,0.5349148,0.8598374,2.1559799e-07,0.49590427,0.74880385,-0.018345924,0.4617981,0.6557024,-0.054041184,0.45435542,0.56682,-0.09145658,0.43552148,0.49219942,-0.12466292,0.37064794,0.7037999,-0.09411698,0.31279302,0.6449471,-0.15460582,0.3436243,0.58986336,-0.175403,0.39059517,0.5938738,-0.17611016,0.38568375,0.76625824,-0.110789604,0.43479666,0.61126125,-0.17057008,0.4969766,0.5682229,-0.16885741,0.5266272,0.5892132,-0.15438975,0.43506256,0.8148869,-0.12875955,0.5085813,0.65949017,-0.18550475,0.55606663,0.6147497,-0.16776465,0.5673549,0.63699496,-0.14141597,0.4906119,0.8419899,-0.14720471,0.54596734,0.70784855,-0.18092535,0.57286495,0.67265195,-0.16155486,0.57354695,0.6950776,-0.1368319,0.0,0.0,-0.22146858,-0.6303541,-0.41509438,-1.1589049,-0.4573476,-1.6635035,-0.5642707,-2.0871358,-0.93256754,-0.8858483,-1.2610185,-1.2199644,-1.0859848,-1.5326831,-0.8193241,-1.5099152,-0.84720695,-0.531263,-0.5683856,-1.4112041,-0.21538071,-1.6555393,-0.047049996,-1.5363742,-0.56687605,-0.25519064,-0.14949928,-1.1374012,0.12008216,-1.3913995,0.18416744,-1.2651099,-0.25151408,-0.10132314,0.06274697,-0.86286354,0.21544872,-1.0626799,0.21932052,-0.9353661,0.0,0.4168578,1.0,0.5831422,1.0,1.0,0.06465517,0.0,-0.0,-1.5313421e-18,0.039331365,-57.18781,-0.0,-0.0,1.0,0.0,0.799338,0.29166666,0.29166666,0.375,0.41666666,0.41666666,0.1291994,0.30355546,0.29556322,0.37750167,0.47710454,0.5256,0.5101,0.2398,0.4505,0.3979,1.0,1.0
train,C,2,0.51810426,0.85635626,1.944939e-07,0.48023623,0.7507267,-0.016243694,0.44662824,0.67007977,-0.052260585,0.4351712,0.5913001,-0.09055667,0.4140484,0.52238196,-0.1249555,0.3447396,0.72057354,-0.08539211,0.28843486,0.6663512,-0.14437543,0.3168161,0.6163958,-0.16715294,0.3615164,0.61706054,-0.17084716,0.35763842,0.7825353,-0.10241758,0.40786022,0.6259589,-0.16065614,0.4722461,0.5863822,-0.1619601,0.50222313,0.6035243,-0.15135421,0.40454656,0.82904077,-0.120711796,0.47878438,0.6737928,-0.17510545,0.5264988,0.63273,-0.16041015,0.5390004,0.6507551,-0.13812293,0.45858246,0.8556464,-0.13936277,0.5108548,0.72949976,-0.17096744,0.54008067,0.6924504,-0.1530709,0.5452874,0.7056768,-0.13081387,0.0,0.0,-0.21438953,-0.598021,-0.4046609,-1.054603,-0.46952495,-1.5006137,-0.58911145,-1.890793,-0.9815028,-0.76873285,-1.3002715,-1.0757122,-1.1395915,-1.3585346,-0.88652104,-1.3547709,-0.9084761,-0.41793674,-0.6241458,-1.3043928,-0.25962555,-1.5284561,-0.08991085,-1.4314061,-0.64290607,-0.15464649,-0.22260916,-1.0335817,0.047525622,-1.2660583,0.11830332,-1.1640095,-0.3369822,-0.0040190443,-0.041042846,-0.71819717,0.12441929,-0.9279518,0.153897,-0.8530707,0.0,0.3130734,1.0,0.6869266,1.0,1.0,0.06465517,0.0,-0.0,3.0626842e-18,0.033388983,-36.46077,2.8712664e-20,-0.0,1.0,0.0,0.799338,0.29166666,0.25,0.375,0.375,0.41666666,0.30470297,0.4425322,0.42282674,0.4915834,0.5715362,0.3497,0.2454,0.2609,0.4731,0.3144,1.0,1.0
train,C,2,0.48958915,0.8738562,2.7028952e-07,0.45339122,0.766667,-0.008447777,0.41821277,0.6823075,-0.041173164,0.40423378,0.60403824,-0.07742346,0.3807857,0.53692186,-0.10992217,0.3198654,0.7467823,-0.08420333,0.26092818,0.69856215,-0.14062753,0.28941122,0.6436137,-0.15879479,0.33264124,0.6453928,-0.1590824,0.3315459,0.80504215,-0.10499506,0.37512082,0.65260917,-0.15913188,0.438209,0.61015195,-0.15556982,0.46486172,0.63176256,-0.14240012,0.3752559,0.8509413,-0.12627049,0.44168895,0.6969681,-0.17974144,0.49468207,0.6520788,-0.15970153,0.508107,0.6733996,-0.1336821,0.426578,0.8783446,-0.14709723,0.47217643,0.7473813,-0.17911163,0.5027661,0.7127631,-0.15840495,0.5076094,0.7351801,-0.1340308,0.0,0.0,-0.20999558,-0.62183815,-0.41407686,-1.1112343,-0.49517336,-1.5652988,-0.63120306,-1.954662,-0.98462087,-0.73719555,-1.3265343,-1.0169358,-1.1612952,-1.3357091,-0.9105042,-1.3253881,-0.9168587,-0.39921188,-0.66406685,-1.2835236,-0.29807246,-1.5298313,-0.14345162,-1.4044613,-0.6632831,-0.13293646,-0.27788413,-1.0261836,0.029545624,-1.2866004,0.10742788,-1.1629115,-0.36554763,0.026038669,-0.10101668,-0.7337204,0.07644345,-0.93455184,0.104541264,-0.80450374,0.0,0.31966743,1.0,0.68033254,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.0337126,-37.58955,1.9141777e-20,-0.0,1.0,0.0,0.799338,0.25,0.20833333,0.33333334,0.375,0.375,0.31933564,0.4787737,0.45873907,0.51994014,0.6107493,0.3739,0.299,0.3253,0.2721,0.3407,1.0,0.0
train,C,2,0.4610361,0.9149534,3.1519596e-07,0.41743302,0.79276896,-0.011278377,0.3817076,0.7062863,-0.046823822,0.36910084,0.6330409,-0.08260611,0.3476537,0.57375735,-0.11452398,0.27840176,0.7792815,-0.10713214,0.2222256,0.73534745,-0.16361299,0.25440133,0.68874294,-0.18055688,0.29819232,0.6906549,-0.18109055,0.2948401,0.8493736,-0.12775071,0.35491318,0.69289315,-0.18261595,0.42079479,0.65699756,-0.17792824,0.44935834,0.67765653,-0.16612357,0.3426953,0.90361106,-0.14753012,0.41109607,0.74634427,-0.20020838,0.46713784,0.69449216,-0.18137348,0.48270494,0.70695764,-0.15855853,0.3981849,0.93808645,-0.16671798,0.4379551,0.80553234,-0.19827276,0.4672227,0.76018274,-0.17891526,0.4719733,0.7718667,-0.15741281,0.0,0.0,-0.24404682,-0.68386775,-0.44400236,-1.1679121,-0.5145626,-1.5778674,-0.63460255,-1.9096781,-1.0222063,-0.7593572,-1.3366249,-1.0052565,-1.156537,-1.2661026,-0.91143835,-1.2554014,-0.9302008,-0.36705104,-0.59397113,-1.2428738,-0.225231,-1.4437817,-0.06536045,-1.3281533,-0.6623547,-0.06348324,-0.27951485,-0.9437072,0.034151603,-1.233924,0.121280804,-1.1641546,-0.3517788,0.12947588,-0.12918447,-0.612431,0.034626495,-0.8662532,0.061215706,-0.800858,0.0,0.32683486,1.0,0.67316514,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.03407155,-38.841568,-0.0,-0.0,1.0,0.0,0.799338,0.25,0.20833333,0.33333334,0.33333334,0.33333334,0.3668082,0.5404618,0.52115244,0.5646798,0.6611035,0.5112,0.2536,0.4744,0.2417,0.367,1.0,1.0
train,C,2,0.49476102,0.88844013,3.3251138e-07,0.45269144,0.7604745,-0.021004537,0.4124108,0.6615913,-0.063506134,0.3996104,0.5754087,-0.10683719,0.3765779,0.49934444,-0.14516793,0.29391396,0.73474956,-0.110124215,0.23100746,0.6735151,-0.1780771,0.27177927,0.6244746,-0.20369516,0.3233531,0.6339968,-0.2082915,0.31178313,0.8096731,-0.12876761,0.36734557,0.6388005,-0.19477749,0.43715745,0.5939859,-0.19659631,0.46523976,0.6126708,-0.18771288,0.36426583,0.86828387,-0.14821471,0.44464415,0.6960022,-0.21108328,0.5021464,0.64289373,-0.19440189,0.5154223,0.6579468,-0.17113718,0.4242883,0.90366966,-0.16778705,0.47953194,0.7555257,-0.20599733,0.51450235,0.7150291,-0.18573636,0.5187862,0.732263,-0.16198157,0.0,0.0,-0.21118067,-0.64236116,-0.41338122,-1.1387346,-0.47763658,-1.5713536,-0.5932549,-1.9531804,-1.008211,-0.77149516,-1.3239887,-1.0788796,-1.1193227,-1.3250529,-0.8604325,-1.2772534,-0.9185114,-0.39539447,-0.6395994,-1.2531397,-0.28915808,-1.4780997,-0.14819065,-1.3843055,-0.65505904,-0.10118031,-0.2515764,-0.965999,0.037073206,-1.2325925,0.10371531,-1.157029,-0.35375857,0.07644908,-0.07644684,-0.6672031,0.09909741,-0.8704877,0.12060143,-0.783977,0.4698276,0.4266055,0.5301724,0.5733945,1.0,1.0,0.12195122,0.0,-265.85367,1.5313421e-18,0.04,-59.52,-0.0,-0.0,1.0,0.0,0.42378694,-1.0,-1.0,0.041666668,0.083333336,0.083333336,0.1268567,0.3616904,0.32449785,0.40345925,0.53306675,0.4857,0.4864,0.4677,0.5236,0.3295,1.0,1.0
train,D,3,0.16372152,0.74755967,4.3603976e-07,0.22285675,0.7555648,-0.0545534,0.27485806,0.72595215,-0.11297875,0.31636688,0.66817594,-0.15714794,0.32753474,0.6065716,-0.19699748,0.1901476,0.85027134,-0.19623603,0.2509482,0.74721926,-0.25086606,0.30073532,0.700302,-0.2592327,0.3167047,0.70068717,-0.2577709,0.1482573,0.8430184,-0.18884489,0.20489304,0.7176233,-0.24688073,0.26049381,0.6759365,-0.24404724,0.27545524,0.6860236,-0.24184233,0.12690951,0.80975026,-0.17687593,0.17910625,0.6832765,-0.22325262,0.23464482,0.6362491,-0.21684806,0.25263697,0.6359387,-0.21204281,0.122088455,0.7629738,-0.16631779,0.15876767,0.6580073,-0.20202753,0.19762328,0.6113389,-0.20630477,0.21379904,0.60048926,-0.20995401,0.0,0.0,0.6115125,0.08278051,1.1492537,-0.22344154,1.578493,-0.82090056,1.6939788,-1.4579457,0.27326986,1.0621328,0.90200377,-0.0035200699,1.4168483,-0.48868755,1.5819862,-0.48470458,-0.15991417,0.98713094,0.42575127,-0.30956954,1.0007143,-0.740649,1.1554291,-0.6363394,-0.3806699,0.6431077,0.15909225,-0.6647471,0.7334119,-1.1510531,0.9194673,-1.154263,-0.43052402,0.15939611,-0.051227313,-0.9260533,0.35057533,-1.4086474,0.51784754,-1.5208428,0.35625,0.57798165,0.47241378,0.0627867,1.0,1.0,0.13686131,8.598328e-18,-226.23175,0.0,0.3652968,-736.43835,-8.1038174e-20,3.5898346e-35,1.0,0.0,0.37761828,0.041666668,0.041666668,-1.0,-1.0,-1.0,0.45535064,1.0,1.0,0.92307854,0.35847732,0.4921,0.5848,0.5317,0.5603,0.5663,1.0,1.0
train,D,3,0.27036566,0.7902173,6.183299e-07,0.24356969,0.66200525,-0.033847045,0.2319473,0.56751424,-0.07916983,0.25752223,0.4959523,-0.12142186,0.2786711,0.43059754,-0.15968807,0.14091547,0.66429406,-0.1238089,0.16462818,0.56050724,-0.17981419,0.2281425,0.53076315,-0.20034498,0.2604753,0.5432459,-0.20821099,0.16724043,0.7393504,-0.13577229,0.19533555,0.61834383,-0.19641672,0.25987563,0.5772763,-0.20351562,0.29198718,0.58431566,-0.20298064,0.21346825,0.7878593,-0.1476093,0.24970615,0.6713864,-0.19677547,0.30449724,0.6138311,-0.18777351,0.3236245,0.6106427,-0.1756966,0.26073483,0.814406,-0.16163008,0.30277643,0.7220619,-0.19135219,0.32745376,0.67562526,-0.1848089,0.3280412,0.66760194,-0.17751978,0.0,0.0,-0.23303261,-1.115003,-0.3341073,-1.9367492,-0.11169359,-2.5590916,0.07222863,-3.1274529,-1.1257707,-1.0950981,-0.9195518,-1.997686,-0.367196,-2.2563572,-0.08601195,-2.1478,-0.8968342,-0.4423668,-0.65250343,-1.4947069,-0.09122712,-1.851853,0.18803278,-1.7906348,-0.4948114,-0.020506127,-0.17966653,-1.0334191,0.29682723,-1.5339521,0.46316838,-1.5616804,-0.08375503,0.21035834,0.28186205,-0.59271723,0.49646986,-0.99655575,0.5015785,-1.066331,0.34094828,0.55017203,0.6586207,0.108084865,1.0,1.0,0.09816754,1.9473931e-17,-155.30104,1.225602e-17,0.2122016,-407.21484,1.1625372e-19,6.282429e-20,1.0,0.0,0.5264605,0.041666668,-1.0,0.041666668,0.041666668,0.041666668,0.0,0.0,0.3158966,0.5594738,1.0,0.4486,0.2927,0.5374,0.5511,0.5544,1.0,1.0
train,D,3,0.3565694,0.64457786,4.5094956e-07,0.33298755,0.5356181,-0.028174037,0.31488574,0.4599666,-0.06565389,0.32518682,0.392773,-0.10111117,0.3420764,0.33344954,-0.1319797,0.20317733,0.52262354,-0.093134604,0.23703003,0.4203164,-0.14449237,0.2937567,0.40251762,-0.16335279,0.32447344,0.41378942,-0.17043301,0.2186094,0.5837633,-0.10483604,0.25776488,0.46586263,-0.15996744,0.3152364,0.44446918,-0.16658814,0.34379044,0.45030218,-0.16513854,0.2547286,0.6319673,-0.11783889,0.31021112,0.52393645,-0.1647512,0.3630071,0.48454672,-0.15867282,0.38448167,0.47631064,-0.14788109,0.29928672,0.66628087,-0.13259579,0.34571457,0.58430576,-0.15911503,0.36915284,0.5507362,-0.15370819,0.37062964,0.5426043,-0.14697519,0.0,0.0,-0.15641026,-0.72269183,-0.27647325,-1.224462,-0.20814976,-1.6701337,-0.09612713,-2.0636055,-1.0173961,-0.80888045,-0.79286295,-1.487448,-0.4166148,-1.605501,-0.21288136,-1.5307391,-0.9150406,-0.40336174,-0.65533596,-1.1853557,-0.27414748,-1.327251,-0.08475843,-1.2885627,-0.67547464,-0.0836414,-0.30747834,-0.8001723,0.042698942,-1.0614307,0.18513227,-1.1160578,-0.37993604,0.14394845,-0.07199636,-0.39976376,0.08346152,-0.62241906,0.093256585,-0.6763548,0.5920259,0.4481078,0.32456896,0.09202982,1.0,1.0,0.1992032,-2.8273255e-17,-547.2112,0.0,0.24922119,-389.5327,-1.7692797e-19,-0.0,1.0,0.0,0.2594403,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.023844289,0.30645332,1.0,0.6599,0.7003,0.7144,0.6268,0.6071,1.0,1.0
train,D,3,0.38704464,0.60332376,3.056418e-07,0.37382585,0.4988412,-0.019285897,0.35924092,0.42329592,-0.047674246,0.36733833,0.3584978,-0.07559037,0.3823136,0.30367714,-0.09869163,0.25268525,0.45922568,-0.067447565,0.28467205,0.36061972,-0.10631904,0.33759934,0.34599584,-0.118416056,0.36364275,0.36050373,-0.12192676,0.26101086,0.51198816,-0.078286,0.3050381,0.400219,-0.11818837,0.36221427,0.38587955,-0.120645635,0.3860873,0.3966722,-0.118471555,0.29074958,0.5575794,-0.090185545,0.3514963,0.45787272,-0.123747505,0.40179333,0.43102103,-0.11636159,0.41737413,0.43300864,-0.10725279,0.3304128,0.5926453,-0.10359272,0.38455045,0.5155109,-0.12176615,0.40612844,0.49537817,-0.11634923,0.40188122,0.49960047,-0.11094084,0.0,0.0,-0.084926754,-0.67126906,-0.17863055,-1.1566248,-0.12660712,-1.5729332,-0.03039544,-1.9251394,-0.8632187,-0.92578685,-0.6577131,-1.5593005,-0.3176712,-1.6532545,-0.1503501,-1.5600457,-0.80972916,-0.58680373,-0.5268674,-1.304887,-0.15952767,-1.3970137,-0.006150622,-1.3276743,-0.6186668,-0.29389375,-0.22838734,-0.93447924,0.09475592,-1.1069932,0.1948579,-1.0942235,-0.36384252,-0.06860596,-0.016024396,-0.56417114,0.12260767,-0.693518,0.09532057,-0.66639096,0.5196121,0.4076835,0.43038794,0.15166284,1.0,1.0,0.15022534,0.0,-362.1933,1.28955125e-17,0.15122874,-215.04726,-0.0,-0.0,1.0,0.0,0.34402543,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.16698325,0.60606134,0.3312,0.6198,0.6665,0.7006,0.6374,1.0,1.0
train,D,3,0.37288103,0.6294261,3.306169e-07,0.3536256,0.5276104,-0.018382182,0.3375067,0.450698,-0.04719299,0.3478732,0.3827663,-0.07564261,0.36338058,0.32429284,-0.09954786,0.23340926,0.49655613,-0.06987166,0.2672908,0.39622003,-0.11054722,0.3194886,0.37890053,-0.12465459,0.3478438,0.39039996,-0.1294145,0.24504277,0.55028147,-0.081835404,0.28827894,0.43460134,-0.123356804,0.34423798,0.41763118,-0.12631999,0.37090528,0.42738143,-0.12423866,0.27778947,0.5949056,-0.09475307,0.33469117,0.48878902,-0.12984282,0.38500813,0.45747545,-0.12202406,0.40466833,0.4578809,-0.11212755,0.31991813,0.62765837,-0.10904928,0.36923277,0.5441918,-0.1283557,0.39029986,0.5194506,-0.12241529,0.38837045,0.5213624,-0.11634248,0.0,0.0,-0.12806681,-0.67717063,-0.23527263,-1.188711,-0.1663256,-1.6405209,-0.063186936,-2.0294247,-0.9276191,-0.88371104,-0.7022748,-1.551041,-0.35511,-1.666232,-0.16652124,-1.5897499,-0.85024524,-0.5263868,-0.5626839,-1.295769,-0.1905033,-1.4086366,-0.013140571,-1.3437883,-0.63244873,-0.229594,-0.25399867,-0.9353697,0.080656685,-1.1436344,0.21141563,-1.1409378,-0.35225335,-0.011757239,-0.024264319,-0.566889,0.11585169,-0.73144114,0.10301935,-0.71872574,0.34633622,0.39736238,0.32931036,0.11037844,1.0,1.0,0.19633508,4.3491046e-17,-315.51047,0.0,0.20779221,-288.0,3.4876116e-19,6.151885e-20,1.0,0.0,0.26323026,0.041666668,0.041666668,0.041666668,0.125,0.083333336,0.0,0.0,0.2719647,0.54828215,1.0,0.5011,0.3995,0.481,0.4558,0.6127,1.0,1.0
train,D,3,0.34993058,0.7173268,2.7584392e-07,0.3162071,0.6183185,-0.016918123,0.29278895,0.54085636,-0.046153743,0.3013178,0.4689979,-0.07544943,0.31982318,0.40930814,-0.10025598,0.18582423,0.60275877,-0.06654569,0.220466,0.4970299,-0.10756104,0.27515635,0.4767987,-0.12300155,0.30705187,0.48855153,-0.12883992,0.2060597,0.6571125,-0.08002926,0.2434031,0.53517586,-0.12329423,0.29855052,0.51145047,-0.12828995,0.32776976,0.5150436,-0.12753636,0.2440124,0.6998386,-0.094320774,0.2988458,0.5864823,-0.1303374,0.34672296,0.54619837,-0.123892546,0.36660743,0.53976583,-0.11460852,0.29068384,0.73016673,-0.109759204,0.33180293,0.6363517,-0.12712759,0.34960908,0.6091941,-0.11942413,0.34619275,0.6112103,-0.112473994,0.0,0.0,-0.21622676,-0.6348174,-0.36637834,-1.1314859,-0.31169337,-1.5922251,-0.19304143,-1.9749414,-1.0522103,-0.73458266,-0.8300956,-1.4124906,-0.47943434,-1.5422081,-0.27492797,-1.466852,-0.9224654,-0.3860798,-0.68302846,-1.167908,-0.32943657,-1.3200294,-0.14208987,-1.296991,-0.6791218,-0.11213037,-0.32754332,-0.83894354,-0.02056651,-1.0972342,0.10692789,-1.1384782,-0.37987584,0.08232642,-0.116230115,-0.5191929,-0.002061428,-0.6933209,-0.023966108,-0.6803936,0.123060346,0.4707569,0.87693965,0.5292431,1.0,1.0,0.07372819,-1.1345965e-19,-42.098797,0.0,0.043336947,-71.15926,4.3655856e-20,-0.0,1.0,0.0,0.7009712,0.16666667,0.125,0.16666667,0.20833333,0.16666667,0.0,0.03362282,0.08367938,0.13039178,0.26538542,0.5392,0.5462,0.5695,0.4258,0.4349,1.0,1.0
train,D,3,0.35630074,0.6869408,3.98927e-07,0.33093572,0.5768416,-0.022979422,0.31033826,0.4991053,-0.055618305,0.3167068,0.43012014,-0.08742694,0.33450845,0.37230182,-0.11446447,0.19501992,0.5625464,-0.076026574,0.22884296,0.45592922,-0.12119097,0.28349355,0.4334298,-0.13633865,0.31847322,0.43973172,-0.14077538,0.2125003,0.6200269,-0.08732123,0.25363407,0.49660268,-0.1357237,0.3120107,0.47344768,-0.13924174,0.34466606,0.47600973,-0.13526623,0.24932131,0.6647024,-0.10024006,0.30441955,0.5543848,-0.14129743,0.3543885,0.51410025,-0.13508539,0.37731403,0.50476855,-0.124030806,0.29514566,0.69542426,-0.11473886,0.34007007,0.6071221,-0.13642862,0.36000305,0.5766855,-0.13132483,0.35996872,0.5721071,-0.124732345,0.0,0.0,-0.1599242,-0.6941655,-0.28978932,-1.1842859,-0.2496362,-1.6192311,-0.13739845,-1.9837704,-1.0168611,-0.7842956,-0.80360985,-1.4565072,-0.4590428,-1.5983639,-0.23849912,-1.558631,-0.9066488,-0.42188615,-0.6473042,-1.2000647,-0.2792447,-1.3460548,-0.07335559,-1.3299013,-0.6744957,-0.14021094,-0.32710627,-0.83575344,-0.012056477,-1.089744,0.1324869,-1.1485796,-0.3855773,0.053487513,-0.10233293,-0.5032495,0.02334275,-0.6951498,0.023126287,-0.72401625,0.30668104,0.42402524,0.42952585,0.11238532,1.0,1.0,0.15052684,-9.545449e-18,-214.19969,0.0,0.20408164,-301.83673,-3.119543e-19,-6.04203e-20,1.0,0.0,0.34333634,0.041666668,0.041666668,0.083333336,0.125,0.083333336,0.0,0.13975568,0.46255594,0.7184508,1.0,0.4608,0.4477,0.4748,0.4836,0.4707,1.0,1.0
train,D,3,0.3585543,0.6020807,4.392903e-07,0.34029597,0.5002162,-0.026362458,0.32885298,0.4212267,-0.06342141,0.34772468,0.35464,-0.09830411,0.3703623,0.2965169,-0.1288471,0.22631857,0.4634202,-0.09406664,0.26766178,0.36115724,-0.13870247,0.32357728,0.34709802,-0.152004,0.3508495,0.3640315,-0.1559992,0.24091047,0.5229002,-0.10496818,0.28888166,0.40536225,-0.15032491,0.34767896,0.39008498,-0.15093838,0.37307656,0.40219116,-0.14757924,0.27562618,0.5717336,-0.116447784,0.33448952,0.46310884,-0.15409696,0.38598806,0.4318292,-0.14351346,0.40273607,0.4350305,-0.13268603,0.31828892,0.6073954,-0.12985384,0.3710167,0.5223558,-0.15208736,0.39460218,0.49786323,-0.14504133,0.3926661,0.50299317,-0.13862447,0.0,0.0,-0.12875354,-0.718325,-0.20944686,-1.2753406,-0.076368034,-1.7448946,0.083267346,-2.1547654,-0.93249583,-0.97780174,-0.64095306,-1.6989366,-0.24664985,-1.7980789,-0.054332428,-1.678668,-0.8295971,-0.5583624,-0.4913154,-1.3872131,-0.07669041,-1.4949448,0.10240758,-1.4095749,-0.58478993,-0.21400079,-0.16969927,-0.97999746,0.19345649,-1.2005742,0.3115596,-1.1779995,-0.28394216,0.03747809,0.08788202,-0.5622016,0.2542013,-0.7349175,0.24054852,-0.6987424,0.40840518,0.41370413,0.3788793,0.1350344,1.0,1.0,0.17064847,-1.0925914e-17,-323.37885,7.780375e-18,0.16985138,-245.09554,5.0522095e-20,-7.0400556e-19,1.0,0.0,0.30285263,0.041666668,-1.0,0.041666668,0.041666668,0.041666668,0.0,0.0,0.0,0.1579328,0.66123176,0.3785,0.243,0.3229,0.4797,0.4182,1.0,1.0
